"1. ต้องเป็นทายาทของผู้ประกอบอาชีพเป็น เกษตรกร ชาวประมง เจ้าของกิจการตามที่คณะ/สาขาวิชา กำหนด โดยมีเอกสารรับรองจากทางราชการ (ทายาท หมายถึง บุตรโดยกำเนิดหรือบุตรบุญธรรมตามกฎหมาย หรือผู้สืบเชื้อสายโดยสายเลือด)
2. เป็นนักเรียนระดับชั้นมัธยมศึกษาตอนปลายหรือเทียบเท่า
2.1 กรณีเป็นผู้กำลังศึกษาอยู่ในระดับชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า ต้องมีระดับคะแนนเฉลี่ยสะสม 5 ภาคการศึกษา (ม.4 - ม.6 เทอมต้น) 
8,ประมง,ประมง,10,,เกษตรกรหรือชาวประมง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.25,-
9,วิทยาศาสตร์,เคมี,2,,เกษตรกรหรือชาวประมง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,"คะแนนเฉลี่ยวิชาเคมี ไม่ต่ำกว่า 3.00
วิชาคณิตศาสตร์ และภาษาอังกฤษ วิชาละไม่ต่ำกว่า 2.50"
10,วิทยาศาสตร์,เคมีอุตสาหกรรมเกษตร,4,,เจ้าของกิจการที่เกี่ยวข้องกับอุตสาหกรรมต่างๆ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
11,วิทยาศาสตร์,ชีวเคมี,1,,เกษตรกรหรือชาวประมง,-,/,/,-,-,-,-,-,/,/,/,/,/,≥25,≥25,16,วิทย์-คณิต,3.25,-
12,วิทยาศาสตร์,จุลชีววิทยา,2,,เกษตรกร,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,-
13,วิทยาศาสตร์,พฤกษศาสตร์,3,,เกษตรกร ชาวประมง เจ้าของกิจการทางการเกษตรและที่เกี่ยวข้อง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
14,วิทยาศาสตร์,พันธุศาสตร์,5,,เกษตรกรหรือชาวประมง,-,≥40,≥80,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
15,วิทยาศาสตร์,ฟิสิกส์,5,,เกษตรกรหรือชาวประมง,-,≥50,≥70,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
16,วิทยาศาสตร์,วิทยาการคอมพิวเตอร์,3,,เกษตรกรหรือชาวประมง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,"สัดส่วน GAT = 20% , PAT1 = 50% , PAT2 = 30%"
17,วิทยาศาสตร์,ชีววิทยา,1,,เกษตรกรหรือชาวประมง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,17,วิทย์-คณิต,2.50,-
18,วิทยาศาสตร์,สัตววิทยา,1,,เกษตรกรหรือชาวประมง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,18,วิทย์-คณิต,2.50,-
19,วิทยาศาสตร์,วิทยาศาสตร์ชีวภาพและเทคโนโลยี (นานาชาติ),30,,เกษตร ธุรกิจด้านการเกษตร ประมง ธุรกิจด้านการประมง นักวิจัย/นักวิทยาศาสตร์ ธุรกิจฟาร์มเลี้ยงสัตว์ สัตวแพทย์ ธุรกิจด้านเกี่ยวกับสัตว์,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,31,วิทย์-คณิต,2.50,"มีคะแนนภาษาอังกฤษ อย่างใดอย่างหนึ่ง TOEFL PBT/ITP>450 , TOEFL CBT>125 , TOEFL IBT>41 , IELTS>4"
20,วิทยาศาสตร์,สถิติ,10,,เกษตรกรหรือชาวประมง,-,≥50,-,-,-,-,-,-,-,-,-,-,-,-,-,55,วิทย์-คณิต,2.50,-
21,เศรษฐศาสตร์,เศรษฐศาสตร์สหกรณ์,3,,เกษตรกรหรือชาวประมง,≥30,≥30,-,-,-,-,-,-,/,/,/,/,-,-,-,16,วิทย์-คณิต/ศิลป์-คำนวน,2.50,-
22,สังคมศาสตร์,สังคมวิทยาและมานุษยวิทยา,5,,เกษตรกรหรือชาวประมง,/,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต/ศิลป์-คำนวณ/ศิลป์-ภาษา,2.75,-
23,สังคมศาสตร์,จิตวิทยา (จิตวิทยาคลินิก),2,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
24,สังคมศาสตร์,จิตวิทยา (จิตวิทยาชุมชน),5,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
25,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ),1,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
26,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ),3,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
27,สังคมศาสตร์,จิตวิทยา (จิตวิทยาชุมชน) ภาคพิเศษ,5,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
28,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ) ภาคพิเศษ,1,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
29,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ) ภาคพิเศษ,3,,ต้องเป็นทายาทของผู้ประกอบอาชีพเป็นเกษตรกรชาวประมงเจ้าของกิจการด้านการเกษตรหรือผู้นำท้องถิ่น โดยมีเอกสารรับรองจากทางราชการ,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
30,อุตสาหกรรมเกษตร,เทคโนโลยีการบรรจุ,2,,ทายาทธุรกิจจากอุตสาหกรรมผู้ผลิตหรือแปรรูปบรรจุภัณฑ์ (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
31,อุตสาหกรรมเกษตร,เทคโนโลยีชีวภาพ,3,,ทายาทธุรกิจจากอุตสาหกรรมอาหาร ยา อาหารสัตว์  เครื่องสำอาง หรือพลังงาน (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
32,อุตสาหกรรมเกษตร,พัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร,5,,ทายาทธุรกิจจากอุตสาหกรรมเกษตรทุกสาขา (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
33,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีการอาหาร,4,,ทายาทธุรกิจจากอุตสาหกรรมผู้ผลิตหรือแปรรูปอาหาร (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรอง,/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
34,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีสิ่งทอ,3,,ทายาทธุรกิจจากอุตสาหกรรมสิ่งทอ ธุรกิจการค้าผลิตภัณฑ์สิ่งทอ หรือสมาชิกกลุ่มวิสาหกิจชุมชนที่ทำกิจการเกี่ยวกับสิ่งทอ (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
35,อุตสาหกรรมเกษตร,เทคโนโลยีชีวภาพ (ภาคพิเศษ),3,,ทายาทธุรกิจจากอุตสาหกรรมอาหาร ยา อาหารสัตว์  เครื่องสำอาง หรือพลังงาน (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.00,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
36,อุตสาหกรรมเกษตร,พัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร (ภาคพิเศษ),2,,ทายาทธุรกิจจากอุตสาหกรรมเกษตรทุกสาขา (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.00,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
37,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีการอาหาร (ภาคพิเศษ),2,,ทายาทธุรกิจจากอุตสาหกรรมผู้ผลิตหรือแปรรูปอาหาร (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
38,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีสิ่งทอ (ภาคพิเศษ),3,,ทายาทธุรกิจจากอุตสาหกรรมสิ่งทอ ธุรกิจการค้าผลิตภัณฑ์สิ่งทอ หรือสมาชิกกลุ่มวิสาหกิจชุมชนที่ทำกิจการเกี่ยวกับสิ่งทอ (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.00,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 30"
39,อุตสาหกรรมเกษตร,นวัตกรรมและเทคโนโลยีอุตสาหกรรมเกษตร (นานาชาติ),5,,ทายาทธุรกิจจากอุตสาหกรรมเกษตรทุกสาขา (ต้องมีหนังสือรับรองการจดทะเบียนกิจการของกระทรวงพาณิชย์ และ/หรือกระทรวงอุตสาหกรรมเกษตร หรือหนังสือรับรองกิจการซึ่งออกให้โดยคณะกรรมการของกลุ่มวิชาชีพทางอุตสาหกรรม),/,/,/,-,-,-,-,-,-,-,-,-,-,-,-,31,-,2.00,"GAT, PAT1, PAT2 เฉลี่ยรวมทั้ง 3 วิชา ไม่น้อยกว่าร้อยละ 28 และสอบสัมภาษณ์เป็นภาษาอังกฤษ"
40,มนุษยศาสตร์,ปรัชญาและศาสนา,1,,เกษตรกรหรือชาวประมง,/,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,2.50,-
41,มนุษยศาสตร์,นวัตกรรมการท่องเที่ยว,5,,"- เจ้าของธุรกิจด้านการท่องเที่ยวและการบริการ
- สมาชิกวิสาหกิจชุมชนท่องเที่ยวและการบริการ",≥170,เลือกสอบระหว่าง PAT1 หรือ PAT7,-,-,-,-,-,เลือกสอบระหว่าง PAT1 หรือ PAT7,/,/,/,-,-,-,-,16,ศิลป์-ภาษา/ศิลป์-คำนวณ,3.00,"1. เลือกสอบ PAT1≥30 คะแนน หรือ PAT77-82≥70 คะแนน 
2. วิชาสามัญ คะแนนรวม 3 วิชา ไม่ต่ำกว่า 150 คะแนน
3. สอบสัมภาษณ์เป็นภาษาไทยและภาษาอังกฤษ"
42,มนุษยศาสตร์,การจัดการท่องเที่ยวเชิงบูรณาการ (นานาชาติ),5,,เกษตรกรหรือชาวประมง,/,/,-,-,-,-,-,เลือกสอบ77-80,-,-,-,-,-,-,-,16,-,2.75,"GAT ตอน 2≥70
PAT1≥50
PAT77-80≥80 และสอบข้อเขียนวิชาเฉพาะ"
43,บริหารธุรกิจ,การเงิน,10,,เป็นบุตรของผู้บริหารระดับสูงของสถาบันการเงินหรือบริษัทจดทะเบียนในตลาดหลักทรัพย์แห่งประเทศไทยเท่านั้น,/,/,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,2.50,-
44,บริหารธุรกิจ,การตลาด,5,,เกษตรกรหรือชาวประมง,/,/,-,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต/ศิลป์-คำนวณ,2.50,"พิจารณาความต้องการในการประกอบอาชีพการเกษตร, ธุรกิจการเกษตร, อุตสาหกรรมแปรรูป ผลิตผลทางการเกษตร"
45,สิ่งแวดล้อม,วิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,3,,เกษตรกร ชาวประมง เจ้าหน้าที่ป่าไม้,/,/,/,-,-,-,-,-,-,-,-,-,-,-,,16,วิทย์-คณิต,2.51,-
46,โครงการจัดตั้งวิทยาเขตสุพรรณบุรี,การจัดการโรงแรมและท่องเที่ยว ภาคพิเศษ,5,,ทายาทเจ้าของกิจการธุรกิจบริการ,/,-,-,-,-,-,-,-,-,-,-,-,-,-,,16,-,2.00,-
47,วิทยาลัยการชลประทาน,วิศวกรรมโยธา-ชลประทาน,5,,เป็นบุตรเกษตรกร,/,/,-,/,-,-,-,-,-,-,-,-,-,-,,16,วิทย์-คณิต,3.00,"GAT, PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย"
