"1. เป็นนักเรียนระดับชั้นมัธยมศึกษาตอนปลายปีที่ 6 ของโรงเรียนสาธิตแห่งมหาวิทยาลัย 
เกษตรศาสตร์ ศูนย์วิจัยและพัฒนาการศึกษา วิทยาเขตบางเขน วิทยาเขตกำแพงแสน และโครงการการศึกษาพหุภาษา จังหวัดชลบุรี
15,วิทยาศาสตร์,จุลชีววิทยา,5,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
16,วิทยาศาสตร์,พันธุศาสตร์,5,,80,-,-,25,,-,3.00,วิทย์-คณิต
17,วิทยาศาสตร์,พฤกษศาสตร์,4,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
18,วิทยาศาสตร์,สัตววิทยา,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
19,วิทยาศาสตร์,ชีวเคมี,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
20,วิทยาศาสตร์,วิทยาการคอมพิวเตอร์,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
21,วิทยาศาสตร์,วิทยาศาสตร์พื้นพิภพ,5,,80,-,-,16,,-,2.75,วิทย์-คณิต
22,วิทยาศาสตร์,เคมีอุตสาหกรรม,1,,80,-,-,30,คะแนนเฉลี่ยวิชาเคมี ไม่ต่ำกว่า 2.50,2.50,2.75,วิทย์-คณิต
23,วิทยาศาสตร์,วิทยาศาสตร์ชีวภาพรังสี,5,,80,-,-,25,,-,3.00,วิทย์-คณิต
24,วิทยาศาสตร์,วิทยาศาสตร์นิวเคลียร์,5,,80,-,-,25,,-,3.00,วิทย์-คณิต
25,วิทยาศาสตร์,วิทยาศาสตร์ชีวภาพและเทคโนโลยี (นานาชาติ),30,,80,-,-,31,,2.00,2.75,วิทย์-คณิต
26,วิทยาศาสตร์,เคมีบูรณาการ (นานาชาติ),4,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
27,วิศวกรรมศาสตร์,วิศวกรรมเครื่องกล,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
28,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
29,วิศวกรรมศาสตร์,วิศวกรรมโยธา,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
30,วิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
31,วิศวกรรมศาสตร์,วิศวกรรมคอมพิวเตอร์,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
32,วิศวกรรมศาสตร์,วิศวกรรมเคมี,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
33,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
34,วิศวกรรมศาสตร์,วิศวกรรมการบินและอวกาศ,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
35,วิศวกรรมศาสตร์,วิศวกรรมสิ่งแวดล้อม,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
36,วิศวกรรมศาสตร์,วิศวกรรมวัสดุ,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
37,วิศวกรรมศาสตร์,วิศวกรรมโยธา-ทรัพยากรน้ำ,3,,-,-,80,16,"PAT1, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
38,วิศวกรรมศาสตร์,วิศวกรรมเครื่องกล ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
39,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
40,วิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
41,วิศวกรรมศาสตร์,วิศวกรรมเคมี ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
42,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
43,วิศวกรรมศาสตร์,วิศวกรรมวัสดุ ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
44,วิศวกรรมศาสตร์,วิศวกรรมสำรวจและสารสนเทศภูมิศาสตร์ ภาคพิเศษ,3,,-,-,80,16,PAT3 ไม่ต่ำกว่าค่าเฉลี่ย,-,3.00,-
45,วิศวกรรมศาสตร์,การจัดการเทคโนโลยีการบิน ภาคพิเศษ,3,,-,80,-,16,"GAT, PAT1 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
46,วิศวกรรมศาสตร์,วิศวกรรมเครื่องกล (นานาชาติ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
47,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต (นานาชาติ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
48,วิศวกรรมศาสตร์,วิศวกรรมซอฟต์แวร์และความรู้ (นานาชาติ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
49,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า (โครงการภาคภาษาอังกฤษ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
50,วิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ (โครงการภาคภาษาอังกฤษ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
51,วิศวกรรมศาสตร์,วิศวกรรมสิ่งแวดล้อม (โครงการภาคภาษาอังกฤษ),3,,-,-,80,16,"GAT, PAT3 ไม่ต่ำกว่าค่าเฉลี่ย",-,3.00,-
52,วิศวกรรมศาสตร์,วิศวกรรมการบินและอวกาศ-บริหารธุรกิจ (นานาชาติ),3,,-,-,80,16,"1. PAT1 ≥ 50% หรือ SAT I (Maths) or SAT II (Maths Level 2) ≥ 670 หรือ AP Calculus AB or BC ≥ 3 หรือ (‘A’ Levels) = Math or Further Maths ≥ C หรือ (‘AS’ Levels) = Math or Further Maths ≥ B หรือ (GSCE or IGCSE) = Maths ≥ A หรือ (IB Diploma) = Maths HL ≥ 5 หรือ (IDDP Test) = IDDP Maths ≥ 40% 
2. PAT3 ≥ 50% หรือ SAT II (Physics) ≥ 670 หรือ AP Physics I or II or B or C: Mechanics ≥ 3 หรือ (‘A’ Levels) = Physics ≥ C หรือ (‘AS’ Levels) = Physics ≥ B หรือ (GSCE or IGCSE) = Physics ≥ A หรือ (IB Diploma) = Physics HL ≥ 5 หรือ (IDDP Test) = IDDP Physics ≥ 40%
3. O-NET ≥ 76% หรือ TOEFL PBT ≥ 513 , IBT ≥ 65 , CBT ≥ 183 หรือ IELTS Overall Band Score ≥ 5.5 หรือ REW TEST ≥ 60%",-,3.00,-
53,ศึกษาศาสตร์,พลศึกษา,2,,80,-,-,16,ต้องมี PAT5,2.00,2.75,-
55,เศรษฐศาสตร์,เศรษฐศาสตร์,1,,80,-,-,16,มีคะแนนเฉลี่ยกลุ่มสาระวิชาคณิตศาสตร์  วิทยาศาสตร์ ภาษาอังกฤษ กลุ่มละ 2.75 ขึ้นไป ,2.50,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
56,เศรษฐศาสตร์,เศรษฐศาสตร์เกษตรและทรัพยากร,2,,80,-,-,16,ต้องมี PAT1,-,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
57,เศรษฐศาสตร์,เศรษฐศาสตร์สหกรณ์,2,,80,-,-,16,,-,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
58,เศรษฐศาสตร์,ธุรกิจการเกษตร,2,,80,-,-,16,ต้องมี PAT1,-,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
59,เศรษฐศาสตร์,เศรษฐศาสตร์ ภาคพิเศษ,1,,80,-,-,16,มีคะแนนเฉลี่ยกลุ่มสาระวิชาคณิตศาสตร์  วิทยาศาสตร์ ภาษาอังกฤษ กลุ่มละ 2.75 ขึ้นไป ,2.50,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
60,เศรษฐศาสตร์,เศรษฐศาสตร์เกษตรและทรัพยากร ภาคพิเศษ,2,,80,-,-,16,ต้องมี PAT1,-,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
61,เศรษฐศาสตร์,ธุรกิจการเกษตร ภาคพิเศษ,2,,80,-,-,16,ต้องมี PAT1,-,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
62,เศรษฐศาสตร์,เศรษฐศาสตร์การประกอบการ (นานาชาติ),5,,80,-,-,16,"1.มีผลความสามารถในการสื่อสารภาษาอังกฤษ อย่างน้อย 1รายการ จากรายการดังต่อไปนี้ TOEFL (ibt)>=70, TOEFL (ITP-based)>=520, IELTS>=5.0, CU-TEP>=75, KU-EPT>= 60, OOPT>=60, GAT>=75
2.มีความสามารถทางคณิตศาสตร์และสถิติ อย่างน้อย 1 รายการ จากรายการดังต่อไปนี้
SAT  (Math)>=480, EEBA-MPT ผ่านเกณฑ์,  PAT 1 >=60 หรือ มีผลการเรียนวิชาคณิตศาสตร์เฉลี่ย 5 ภาคการศึกษา วิชาคณิตศาสตร์ 2.50 ขึ้นไป  ",-,2.75,-
63,สังคมศาสตร์,สังคมวิทยาและมานุษยวิทยา,2,,80,-,-,16,,2.50,2.75,-
64,สังคมศาสตร์,จิตวิทยา (จิตวิทยาชุมชน),1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
65,สังคมศาสตร์,จิตวิทยา (จิตวิทยาคลินิก),1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
66,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ),1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
67,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ),3,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
68,สังคมศาสตร์,รัฐศาสตร์ (การปกครอง),2,,80,-,-,16,,2.00,2.75,-
69,สังคมศาสตร์,รัฐศาสตร์ (ความสัมพันธ์ระหว่างประเทศ),2,,80,-,-,16,,2.00,2.75,-
70,สังคมศาสตร์,รัฐศาสตร์ (บริหารงานยุติธรรมและความปลอดภัย),2,,80,-,-,16,,2.00,2.75,-
71,สังคมศาสตร์,รัฐประศาสนศาสตร์,2,,80,-,-,16,,2.00,2.75,-
72,สังคมศาสตร์,ภูมิศาสตร์,5,,80,-,-,16,"ไม่พิการสายตา (ตาบอดสี, ตาบอด)",2.00,2.75,-
73,สังคมศาสตร์,นิติศาสตร์,2,,80,-,-,16,,-,3.00,-
74,สังคมศาสตร์,ประวัติศาสตร์,2,,80,-,-,16,,-,3.00,-
75,สังคมศาสตร์,รัฐศาสตร์ (การปกครอง) ภาคพิเศษ,1,,80,-,-,16,,2.00,3.00,-
76,สังคมศาสตร์,รัฐศาสตร์ (ความสัมพันธ์ระหว่างประเทศ) ภาคพิเศษ,1,,80,-,-,16,,2.00,3.00,-
77,สังคมศาสตร์,รัฐศาสตร์ (บริหารงานยุติธรรมและความปลอดภัย) ภาคพิเศษ,1,,80,-,-,16,,2.00,3.00,-
78,สังคมศาสตร์,รัฐประศาสนศาสตร์ ภาคพิเศษ,1,,80,-,-,16,,2.00,3.00,-
79,สังคมศาสตร์,นิติศาสตร์ ภาคพิเศษ,5,,80,-,-,16,,-,3.00,-
80,สังคมศาสตร์,จิตวิทยา (จิตวิทยาคลินิก) ภาคพิเศษ,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
81,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ) ภาคพิเศษ,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
82,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ) ภาคพิเศษ,3,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
83,สัตวแพทยศาสตร์,สัตวแพทยศาสตร์,10,,80,-,-,16,เป็นไปตามประกาศของคณะสัตวแพทยศาสตร์,-,3.20,-
84,อุตสาหกรรมเกษตร,เทคโนโลยีการบรรจุ,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,2.75,วิทย์-คณิต
85,อุตสาหกรรมเกษตร,เทคโนโลยีชีวภาพ,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,2.75,วิทย์-คณิต
86,อุตสาหกรรมเกษตร,พัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,2.75,วิทย์-คณิต
87,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีการอาหาร,4,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,3.00,วิทย์-คณิต
88,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีสิ่งทอ,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,2.75,วิทย์-คณิต
89,อุตสาหกรรมเกษตร,เทคโนโลยีการบรรจุ ภาคพิเศษ,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,2.75,วิทย์-คณิต
90,อุตสาหกรรมเกษตร,วิทยาศาสตร์และเทคโนโลยีการอาหาร ภาคพิเศษ,3,,80,-,-,16,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 30",2.00,3.00,วิทย์-คณิต
91,อุตสาหกรรมเกษตร,นวัตกรรมและเทคโนโลยีอุตสาหกรรมเกษตร (นานาชาติ),3,,80,-,-,31,"GAT, PAT1, PAT2 เฉลี่ย 3 วิชารวมกัน ไม่น้อยกว่าร้อยละ 28",2.00,2.75,วิทย์-คณิต
92,มนุษยศาสตร์,ปรัชญาและศาสนา,1,,80,-,-,16,,2.00,2.75,-
93,มนุษยศาสตร์,ภาษาอังกฤษ,1,,80,-,-,16,,2.00,2.75,-
94,มนุษยศาสตร์,ภาษาฝรั่งเศส,1,,80,-,-,16,ต้องมี PAT77,-,2.75,-
95,มนุษยศาสตร์,ภาษาญี่ปุ่น,1,,80,-,-,16,ต้องมี PAT79,2.00,2.75,-
96,มนุษยศาสตร์,สื่อสารมวลชน,1,,80,-,-,16,,2.00,2.75,-
97,มนุษยศาสตร์,ภาษาไทย,1,,80,-,-,16,,2.00,2.75,-
98,มนุษยศาสตร์,นวัตกรรมการท่องเที่ยว,3,,80,-,-,16,,2.00,2.75,-
99,มนุษยศาสตร์,ภาษาอังกฤษ ภาคพิเศษ,10,,80,-,-,16,,2.00,2.75,-
100,มนุษยศาสตร์,ภาษาตะวันออก (กลุ่มวิชาภาษาจีนธุรกิจ) ภาคพิเศษ,2,,80,-,-,16,,2.00,2.75,-
101,มนุษยศาสตร์,การจัดการท่องเที่ยวเชิงบูรณาการ (นานาชาติ) ,3,,80,-,-,16,GAT≥30,2.00,2.75,-
102,บริหารธุรกิจ,การเงิน,1,,80,-,-,16,ต้องมี PAT1,2.00,2.75,-
103,บริหารธุรกิจ,การจัดการ,3,,80,-,-,16,ต้องมี PAT1,2.50,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
104,บริหารธุรกิจ,การจัดการการผลิต,5,,80,-,-,16,ต้องมี PAT1,2.50,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
105,บริหารธุรกิจ,การตลาด,15,,80,-,-,16,ต้องมี PAT1,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
106,บริหารธุรกิจ,บัญชี,5,,80,-,-,16,ต้องมี PAT1,-,3.00,-
107,บริหารธุรกิจ,บัญชี ภาคพิเศษ,10,,80,-,-,16,ต้องมี PAT1,-,2.75,-
108,เทคนิคการสัตวแพทย์,เทคนิคการสัตวแพทย์,3,,80,-,-,16,,-,2.75,วิทย์-คณิต
109,เทคนิคการสัตวแพทย์,การพยาบาลสัตว์,3,,80,-,-,16,,-,2.75,วิทย์-คณิต
110,สถาปัตยกรรมศาสตร์,หลักสูตรสถาปัตยกรรมศาสตรบัณฑิต,3,,80,-,-,16,"GAT≥150 , PAT4≥120",-,2.75,วิทย์-คณิต
111,สถาปัตยกรรมศาสตร์,หลักสูตรภูมิสถาปัตยกรรมศาสตรบัณฑิต,2,,80,-,-,16,"GAT≥150 , PAT4≥120",-,2.75,วิทย์-คณิต
112,สถาปัตยกรรมศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (สถาปัตยกรรม),1,,80,-,-,16,"GAT≥150 , PAT4≥120",-,2.75,วิทย์-คณิต
113,สิ่งแวดล้อม,วิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
114,เกษตร กำแพงแสน,เครื่องจักรกลและเมคคาทรอนิกส์เกษตร,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
115,เกษตร กำแพงแสน,สัตวศาสตร์,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
116,เกษตร กำแพงแสน,เกษตรศาสตร์,3,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
117,เกษตร กำแพงแสน,เทคโนโลยีชีวภาพทางการเกษตร,1,,80,-,-,16,ต้องมี PAT1 และ PAT2,2.00,2.75,วิทย์-คณิต
118,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมเกษตร,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
119,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมเครื่องกล,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
120,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมโยธา-ชลประทาน,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
121,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมโยธา,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
122,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมการอาหาร,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
123,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมอุตสาหการ-โลจิสติกส์,3,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
124,วิศวกรรมศาสตร์ กำแพงแสน,วิศวกรรมคอมพิวเตอร์,2,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
125,ศึกษาศาสตร์และพัฒนศาสตร์,เกษตรและสิ่งแวดล้อมศึกษา,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
126,ศึกษาศาสตร์และพัฒนศาสตร์,พลศึกษาและสุขศึกษา,1,,80,-,-,16,ต้องมี PAT5,2.00,2.75,-
127,ศึกษาศาสตร์และพัฒนศาสตร์,ภาษาอังกฤษศึกษา,1,,80,-,-,16,ต้องมี PAT5,2.00,2.75,-
128,ศึกษาศาสตร์และพัฒนศาสตร์,คณิตศาสตร์ศึกษา,1,,80,-,-,16,ต้องมี PAT5,2.00,2.75,วิทย์-คณิต
129,ศึกษาศาสตร์และพัฒนศาสตร์,วิทยาศาสตร์ศึกษา,1,,80,-,-,16,ต้องมี PAT5,2.00,2.75,วิทย์-คณิต
130,ศิลปศาสตร์และวิทยาศาสตร์,ภาษาอังกฤษ,1,,80,-,-,16,ต้องมี PAT1 หรือ PAT7 (วิชา 77-82),-,3.00,-
131,ศิลปศาสตร์และวิทยาศาสตร์,ฟิสิกส์,2,,80,-,-,16,ต้องมี PAT1 และ PAT2,2.50,2.75,วิทย์-คณิต
132,ศิลปศาสตร์และวิทยาศาสตร์,นวัตกรรมการท่องเที่ยว,2,,80,-,-,16,,2.00,2.75,-
133,วิทยาศาสตร์การกีฬา,วิทยาศาสตร์การกีฬาและการออกกำลังกาย,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
134,เศรษฐศาสตร์ ศรีราชา,เศรษฐศาสตร์,5,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
135,พาณิชยนาวีนานาชาติ,วิศวกรรมต่อเรือและเครื่องกลเรือ,1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
136,พาณิชยนาวีนานาชาติ,วิทยาศาสต์การเดินเรือ,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
137,พาณิชยนาวีนานาชาติ,วิศวกรรมต่อเรือและเครื่องกลเรือ (ผู้ปฏิบัติงานบนเรือ),1,,80,-,-,16,ต้องมี PAT3,2.00,2.75,วิทย์-คณิต
138,วิทยาการจัดการ,การจัดการ,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
139,วิทยาการจัดการ,การตลาด,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
140,วิทยาการจัดการ,ธุรกิจระหว่างประเทศ,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
141,วิทยาการจัดการ,การจัดการโรงแรมและท่องเที่ยว,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
142,วิทยาการจัดการ,การจัดการโลจิสติกส์,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
143,วิทยาการจัดการ,การบัญชีบริหาร,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
144,วิทยาการจัดการ,การเงินและการลงทุน ,2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
145,วิทยาการจัดการ,การจัดการ (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
146,วิทยาการจัดการ,การตลาด (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
147,วิทยาการจัดการ,ธุรกิจระหว่างประเทศ (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
148,วิทยาการจัดการ,การจัดการโรงแรมและท่องเที่ยว (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
149,วิทยาการจัดการ,การจัดการโลจิสติกส์ (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
150,วิทยาการจัดการ,การบัญชีบริหาร (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
151,วิทยาการจัดการ,การเงินและการลงทุน (ภาคพิเศษ),2,,80,-,-,16,,2.00,2.75,วิทย์-คณิต/ศิลป์-คำนวณ
152,วิทยาศาสตร์ ศรีราชา,คณิตศาสตร์ประยุกต์,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
153,วิทยาศาสตร์ ศรีราชา,เคมี,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
154,วิทยาศาสตร์ ศรีราชา,วิทยาการคอมพิวเตอร์,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
155,วิทยาศาสตร์ ศรีราชา,วิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,1,,80,-,-,16,,2.00,2.75,วิทย์-คณิต
