"1. ต้องมีความสามารถพิเศษโดดเด่นเฉพาะทาง ตามที่คณะ/สาขาวิขา กำหนด โดยมีการรับรองผลงานจากหน่วยงานที่เกี่ยวข้องซึ่งเป็นที่ยอมรับ
2. เป็นนักเรียนระดับชั้นมัธยมศึกษาตอนปลายหือเทียบเท่า
2.1 กรณีเป็นผู้กำลังศึกษาอยู่ในระดับชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า ต้องมีระดับคะแนนเฉลี่ยสะสม 5 ภาคการศึกษา (ม.4 - ม.6 เทอมต้น) 
8,วิทยาศาสตร์,ฟิสิกส์,10,,ผ่านการอบรมค่าย สอวน. วิชาฟิสิกสื ค่าย 1 หรือได้รับรางวัลโครงงานทางด้านฟิสิสกส์,/,≥50,≥70,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
9,วิทยาศาสตร์,วิทยาการคอมพิวเตอร์,3,,ได้รับรางวัลหรือเรียนการเขียนโปรแกรม,/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,สัดส่วน GAT = 20% PAT1 = 50% PAT2 = 30%
10,วิทยาศาสตร์,วิทยาศาสตร์พื้นพิภพ,5,,มีประวัติผลงานหรือโครงงานทางด้านวิทยาศาสตร์กายภาพ,/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
11,วิทยาศาสตร์,สถิติ,10,,ผ่านการสอบแข่งขันคณิตศาสตร์ระดับประเทศ,/,≥100,≥100,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,3.00,-
12,วิทยาศาสตร์,ชีววิทยา,1,,ผ่านการอบรมค่าย สอวน. วิชาชีววิทยา ค่าย 1 ,/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,-
13,วิทยาศาสตร์,สัตววิทยา,1,,ผ่านการอบรมค่าย สอวน. วิชาชีววิทยา ค่าย 1 ,/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.75,-
14,วิศวกรรมศาสตร์,วิศวกรรมเคมี ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
15,วิศวกรรมศาสตร์,วิศวกรรมเครื่องกล ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
16,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้า ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
17,วิศวกรรมศาสตร์,วิศวกรรมไฟฟ้าเครื่องกลการผลิต ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
18,วิศวกรรมศาสตร์,วิศวกรรมวัสดุ ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
19,วิศวกรรมศาสตร์,วิศวกรรมสำรวจและสารสนเทศภูมิศาสตร์ ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
20,วิศวกรรมศาสตร์,วิศวกรรมอุตสาหการ ภาคพิเศษ,2,,"เอกสารที่ต้องใช้ในการสมัคร
1. แบบเรียงความของผู้สมัครเกี่ยวกับความประพฤติที่แสดงถึงความมีคุณธรรมของผู้สมัคร                
2. หนังสือรับรองความประพฤติว่าเป็นผู้มีความประพฤติดี มีคุณธรรมและเป็นแบบอย่างที่ดีจากบุคคล ดังต่อไปนี้             
     2.1 ผู้อำนวยการโรงเรียนและอาจารย์ประจำชั้นที่ผู้สมัครสังกัด
     2.2 ผู้นำชุมชนระดับผู้ใหญ่บ้านขึ้นไป/หัวหน้าองค์กรที่ผู้สมัครเข้าร่วมกิจกรรมจิตอาสา               
3. ใบแสดงรายการประกาศเกียรติคุณหรือรางวัลที่ได้รับด้านคุณธรรมพร้อมแนบสำเนาใบประกาศเกียรติคุณหรือหลักฐานการรับรางวัล จำนวน 2 ผลงาน ในระดับต่างๆ ได้แก่ ระดับชาติ / ระดับเขตการศึกษา/จังหวัด /ระดับอำเภอ / ระดับตำบล",/,-,-,/,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,-,"1. ผลการเรียนเฉลี่ยรวมในกลุ่มสาระการเรียนรู้คณิตศาสตร์ ฟิสิกส์ เคมี และภาษาอังกฤษรวมกัน 5 ภาคการศึกษา ไม่น้อยกว่า 2.75
2. เงื่อนไขการสัมภาษณ์
2.1 แฟ้มสะสมงานด้านคุณธรรม (เพิ่มเติมจากที่ใช้ในการสมัคร)
2.2 แฟ้มสะสมงานด้านวิชาการ"
21,สังคมศาสตร์,สังคมวิทยาและมานุษยวิทยา,5,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,-,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต/ศิลป์-คำนวณ/ศิลป์-ภาษา,2.75,-
22,สังคมศาสตร์,จิตวิทยา (จิตวิทยาคลินิก),1,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
23,สังคมศาสตร์,จิตวิทยา (จิตวิทยาชุมชน),3,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
24,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ),1,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
25,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ),3,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
26,สังคมศาสตร์,จิตวิทยา (จิตวิทยาชุมชน) ภาคพิเศษ,3,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
27,สังคมศาสตร์,จิตวิทยา (จิตวิทยาพัฒนาการ) ภาคพิเศษ,1,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
28,สังคมศาสตร์,จิตวิทยา (จิตวิทยาอุตสาหกรรมและองค์การ) ภาคพิเศษ,3,,"1. ต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี มีการช่วยเหลือสังคมในด้านต่างๆ หรือมีผลงานเป็นที่ประจักษ์ต่อสาธารณชน 
- สาขาวิชาจิตวิทยาชุมชนต้องมีผลงานทางด้านสังคมไม่น้อยกว่า 1 ปี ด้านการอนุรักษ์สิ่งแวดล้อม การต่อต้านอบายมุข

ทุกสาขาวิชาต้องได้รับการรับรองจากผู้นำท้องถิ่น ระดับตำบล ระดับอำเภอ หรือระดับจังหวัด หรือโรงเรียน หรือข่าวจากสื่อสิ่งพิมพ์และมีบุคลิกภาพเหมาะสมกับการเป็นนักจิตวิทยา",/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.50,-
29,มนุษยศาสตร์,ภาษาเยอรมัน,5,,"มีเอกสารรับรองระดับความรู้ภาษาเยอรมันจากสถาบันที่ได้รับการรับรองจากรัฐบาลประเทศที่ใช้ภาษาเยอรมันเป็นภาษาราชการ
- ระดับ A2 ผลระดับคะแนน "" gut"" (80% ขึ้นไป)
- ระดับ B1 ผลระดับคะแนน ""befriedigend"" (70% ขึ้นไป)",-,-,-,-,-,PAT78≥135,-,-,-,-,-,-,-,16,ศิลป์-เยอรมัน,3.00,"1. มีคะแนนเฉลี่ยสะสมเฉพาะรายวิชาภาษาเยอรมันไม่ต่ำกว่า 3.50
2. สามารถใช้ภาษาเยอรมัน
ในการสื่อสารได้ดี"
30,มนุษยศาสตร์,ภาษาไทย,2,,การได้รับรางวัลจากการเข้าแข่งขันความสามารถทางภาษาไทยระดับภูมิภาคขึ้นไป,≥150,-,-,-,-,-,/,/,/,-,-,-,-,16,-,2.50,ผลรวมวิชาสามัญ ขั้นต่ำ ∑x̅+20
31,มนุษยศาสตร์,ดนตรีไทย,29,,"ความสามารถทางด้านดนตรีไทย 
สามารถบรรเลงเครื่องดนตรีไทย ประเภทเครื่องดำเนินทำนอง 1 ชิ้น ได้เป็นอย่างดี (ระนาดเอก, ระนาดทุ้ม, ฆ้องวงใหญ่, ฆ้องวงเล็ก, ปี่, ขลุ่ย, ซอด้วง, ซออู้, ซอสามสาย, จะเข้, ขิม, และขับร้อง)",-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,"1. O-NET หรือ V-NET วิชาภาษาอังกฤษ ไม่ต่ำกว่า 16 คะแนน
2. สอบข้อเขียน ความรู้พื้นฐาน
ทางทฤษฎีและประวัติศาสตร์ดนตรีไทย
3. สอบปฏิบัติ ปี่พาทย์สอบเพลงชุดโหมโรงเช้า เครื่องสายสอบเพลงตับต้น เพลงฉิ่งสามชั้น และขับร้องสอบเพลงตับต้น เพลงฉิ่งสามชั้น"
32,มนุษยศาสตร์,ดนตรีตะวันตก,24,,ทักษะปฏิบัติเครื่องดนตรีตะวันตกในวงซิมโฟนีออร์เคสตราทุกชนิด รวมทั้ง ขับร้อง เปียโน กีตาร์คลาสสิก (ไม่รับสมัครสอบ รีคอร์เดอร์ และเครื่องดนตรีไฟฟ้า),-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,2.00,"1. O-NET หรือ V-NET วิชาภาษาอังกฤษ ไม่ต่ำกว่า 16 คะแนน
2. สอบวัดความรู้พื้นฐานดุริยางคศิลป์ทั่วไป เนื้อหาประกอบด้วย ความรู้พื้นฐานทางทฤษฎีและประวัติศาสตร์ดนตรีตะวันตก 80% และความรู้พื้นฐานทางทฤษฎีและประวัติศาสตร์ดนตรีไทย 20%
3. สอบปฏิบัติเครื่องดนตรีตะวันตก"
33,มนุษยศาสตร์,นวัตกรรมการท่องเที่ยว,5,,สามารถพูดภาษาต่างประเทศได้ดี หรือ ได้รับรางวัลในการแข่งขันหรือการประกวดที่เกี่ยวกับการท่องเที่ยวหรือกิจกรรมเชิงสร้างสรรค์,≥170,เลือกสอบระหว่าง PAT1 หรือ PAT7,-,-,-,เลือกสอบระหว่าง PAT1 หรือ PAT7,/,/,/,-,-,-,-,16,ศิลป์-ภาษา/ศิลป์-คำนวณ,3.00,"1. เลือกสอบ PAT1 ≥30 คะแนน หรือ PAT77-82 ≥70 คะแนน 2. วิชาสามัญ คะแนนรวม 3 วิชา
ไม่ต่ำกว่า 150 คะแนน
3. สอบสัมภาษณ์เป็นภาษาไทย
และภาษาอังกฤษ"
34,บริหารธุรกิจ,การตลาด,5,,"เคยมีผลงานประกวดทางด้านแผนการตลาด, ประชาสัมพันธ์ แนวคิดการพัฒนาผลิตภัณฑ์ใหม่และได้รับรางวัลระดับประเทศ/นานาชาติ",/,/,-,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต หรือ ศิลป์คำนวณ,2.75,"นำเสนอผลงานการประกวด โดยผู้สมัครจะต้องมีส่วนในผลงานไม่ต่ำกว่า
ร้อยละ 50"
35,สิ่งแวดล้อม,วิทยาศาสตร์และเทคโนโลยีสิ่งแวดล้อม,3,,การเป็นผู้นำองค์กรด้านสิ่งแวดล้อม หรือ มีนวัตกรรมด้านสิ่งแวดล้อม,/,/,/,-,-,-,-,-,-,-,-,-,-,16,วิทย์-คณิต,2.51,-
